                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    113,                 3.1496,                 3.0694,                 3.2443,                0.44104,                0.22588,                0.19466,                0.07401,                 2.9241,                 3.2254,                 3.1528,             0.00077824,             0.00077824,             0.00077824
                    114,                 3.1218,                 3.1025,                 3.2433,                0.75068,                 0.1497,                 0.1783,                0.05925,                 2.9283,                 3.3825,                 3.1816,             0.00077626,             0.00077626,             0.00077626
                    115,                 3.1809,                 3.0661,                 3.2081,                0.46217,                0.15679,                0.15848,                0.05697,                 2.9478,                 3.3989,                 3.1758,             0.00077428,             0.00077428,             0.00077428
                    116,                  3.251,                 3.1327,                 3.2015,                0.45851,                0.15679,                0.13862,                0.04795,                 2.9439,                 3.4582,                  3.161,              0.0007723,              0.0007723,              0.0007723
                    117,                 3.1092,                 3.1547,                 3.2517,                0.50638,                0.12464,                0.13027,                0.04727,                 2.8874,                 3.3523,                 3.1646,             0.00077032,             0.00077032,             0.00077032
                    118,                 3.1099,                  3.056,                 3.1891,                0.41204,                0.16214,                0.13048,                0.04685,                 2.8852,                 3.8978,                 3.1917,             0.00076834,             0.00076834,             0.00076834
                    119,                 3.1145,                 3.0972,                 3.2269,                0.39502,                0.16929,                0.09069,                0.03211,                 2.8978,                 4.0778,                 3.2256,             0.00076636,             0.00076636,             0.00076636
                    120,                 3.1489,                  3.164,                 3.2497,                0.56176,                0.15679,                0.08077,                0.03062,                 2.9216,                 3.9377,                  3.206,             0.00076438,             0.00076438,             0.00076438
                    121,                 3.1193,                 3.0107,                 3.1871,                0.45156,                0.18475,                0.11181,                0.03324,                 2.9767,                 3.4082,                  3.165,              0.0007624,              0.0007624,              0.0007624
                    122,                 3.1224,                 3.0302,                 3.1978,                0.57897,                0.12464,                 0.0991,                0.03653,                 2.9976,                 3.3819,                 3.1674,             0.00076042,             0.00076042,             0.00076042
                    123,                 3.1279,                 3.0145,                 3.2361,                0.31804,                0.20143,                0.10152,                0.03431,                 3.0126,                 3.4099,                 3.1721,             0.00075844,             0.00075844,             0.00075844
                    124,                 3.0158,                 3.0206,                 3.1676,                0.56962,                0.14202,                 0.1143,                0.03948,                 2.9965,                  3.491,                 3.1871,             0.00075646,             0.00075646,             0.00075646
                    125,                  3.085,                 3.0446,                 3.1785,                0.58204,                0.13179,                0.12072,                0.04154,                 3.0068,                 3.4486,                 3.1906,             0.00075448,             0.00075448,             0.00075448
                    126,                 3.1121,                 2.9793,                 3.1867,                0.75877,                0.11214,                0.15976,                0.04971,                 3.0059,                 3.5185,                 3.2397,              0.0007525,              0.0007525,              0.0007525
                    127,                 3.0716,                 3.0765,                 3.1854,                0.67582,                0.16393,                0.17127,                0.05622,                  3.031,                 3.5475,                 3.3054,             0.00075052,             0.00075052,             0.00075052
                    128,                 3.0946,                 3.0693,                 3.1755,                0.48093,                0.16393,                0.16172,                0.06318,                 3.0248,                 3.5238,                 3.2513,             0.00074854,             0.00074854,             0.00074854
                    129,                 3.1218,                   3.07,                 3.1488,                0.42445,                0.15698,                0.16028,                0.06692,                 2.9948,                 3.4699,                 3.2543,             0.00074656,             0.00074656,             0.00074656
                    130,                 2.9561,                 2.8834,                 3.1561,                0.71747,                0.16393,                0.16301,                0.05978,                 2.9909,                 3.4612,                 3.2199,             0.00074458,             0.00074458,             0.00074458
                    131,                 3.1072,                 3.0712,                 3.1744,                0.38683,                0.21935,                0.18174,                0.06566,                  2.959,                 3.5012,                  3.227,              0.0007426,              0.0007426,              0.0007426
                    132,                  2.946,                 2.8993,                 3.1239,                0.40624,                0.23997,                0.18153,                0.06687,                 2.9773,                 3.7138,                 3.2552,             0.00074062,             0.00074062,             0.00074062
                    133,                 3.0439,                 2.9976,                 3.2003,                0.43856,                0.22286,                0.18475,                0.06572,                 2.9455,                 3.5219,                 3.1784,             0.00073864,             0.00073864,             0.00073864
                    134,                 3.0169,                 2.9709,                  3.122,                0.45251,                0.23332,                 0.1913,                0.06339,                 2.9405,                 3.3703,                 3.1846,             0.00073666,             0.00073666,             0.00073666
                    135,                 3.0271,                 2.8612,                 3.1132,                0.52527,                0.19605,                0.18254,                0.06528,                 2.9421,                 3.3876,                 3.1617,             0.00073468,             0.00073468,             0.00073468
                    136,                 3.1248,                 3.0776,                 3.1678,                0.50787,                0.20857,                0.19779,                0.06536,                 2.9474,                 3.3985,                 3.1709,              0.0007327,              0.0007327,              0.0007327
                    137,                 3.0249,                 2.8094,                 3.1146,                0.42756,                0.20629,                0.17971,                 0.0558,                 2.9726,                 3.4845,                 3.2441,             0.00073072,             0.00073072,             0.00073072
                    138,                 3.0074,                 2.8225,                  3.126,                 0.4139,                0.20921,                0.15696,                 0.0507,                 2.9841,                 3.5826,                 3.2707,             0.00072874,             0.00072874,             0.00072874
                    139,                 3.0131,                 2.9978,                 3.1493,                0.70781,                0.20054,                0.17407,                0.05405,                 3.0055,                 3.8078,                 3.3378,             0.00072676,             0.00072676,             0.00072676
                    140,                 2.9938,                 2.9435,                 3.0884,                0.69589,                0.18893,                0.16433,                0.05227,                  2.987,                 3.6341,                 3.3269,             0.00072478,             0.00072478,             0.00072478
                    141,                 3.0669,                 2.8467,                  3.077,                0.65089,                0.20143,                0.17422,                0.05268,                 2.9882,                  3.521,                 3.2839,              0.0007228,              0.0007228,              0.0007228
                    142,                 2.8964,                 2.9129,                 3.0712,                0.71466,                0.15607,                0.14364,                0.04156,                 2.9951,                 3.7261,                 3.2628,             0.00072082,             0.00072082,             0.00072082
                    143,                 3.0524,                 2.7843,                 3.1002,                0.68631,                0.14357,                0.12592,                0.04291,                 2.9919,                 3.6267,                 3.1968,             0.00071884,             0.00071884,             0.00071884
