                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                 2.3344,                 2.3329,                 2.3586,                0.40511,                0.38818,                0.42934,                0.16154,                  2.595,                 2.6951,                 2.5377,              0.0054856,              0.0054856,              0.0054856
                    116,                 2.2534,                  2.302,                 2.3226,                0.73103,                0.48358,                0.48874,                0.21507,                 2.4624,                 2.7908,                 2.5022,               0.005446,               0.005446,               0.005446
                    117,                 2.2443,                 2.4695,                 2.4089,                0.59162,                0.39748,                0.44328,                0.19734,                 2.5007,                 2.9668,                 2.5274,              0.0054064,              0.0054064,              0.0054064
                    118,                 2.1868,                 2.3305,                  2.315,                0.65029,                0.40258,                0.42726,                0.21538,                 2.3758,                 2.7164,                  2.495,              0.0053668,              0.0053668,              0.0053668
                    119,                  2.193,                 2.4642,                 2.3927,                0.89478,                0.37199,                0.47693,                0.21909,                 2.5072,                 2.7439,                 2.5709,              0.0053272,              0.0053272,              0.0053272
                    120,                 2.2508,                 2.3939,                 2.4203,                0.67893,                0.44015,                0.49569,                0.25033,                 2.4056,                 2.6048,                 2.4424,              0.0052876,              0.0052876,              0.0052876
                    121,                 2.1937,                  2.183,                 2.2918,                0.39078,                0.32364,                 0.3949,                0.19131,                 2.4573,                 2.7897,                 2.4659,               0.005248,               0.005248,               0.005248
                    122,                  2.192,                  2.283,                  2.344,                0.55293,                0.44155,                0.45379,                0.22048,                 2.4296,                 2.5292,                 2.4223,              0.0052084,              0.0052084,              0.0052084
                    123,                 2.2469,                 2.2498,                 2.3554,                 0.3942,                0.40107,                0.39984,                0.19715,                 2.3015,                 2.6111,                 2.3847,              0.0051688,              0.0051688,              0.0051688
                    124,                 2.1498,                  2.202,                 2.2531,                0.62944,                0.35492,                0.45627,                0.21423,                 2.3265,                 2.5671,                 2.3797,              0.0051292,              0.0051292,              0.0051292
                    125,                 2.2332,                 2.1648,                 2.2696,                0.39773,                0.33569,                 0.4147,                0.13776,                 2.2865,                 2.7762,                 2.4036,              0.0050896,              0.0050896,              0.0050896
                    126,                 2.1424,                 2.2479,                 2.2776,                0.48632,                0.37946,                 0.4426,                0.15642,                 2.2734,                 2.8098,                 2.4118,                0.00505,                0.00505,                0.00505
                    127,                 2.1772,                 2.3393,                 2.3095,                0.48733,                0.39165,                0.45564,                0.17576,                 2.3578,                 2.4303,                 2.4285,              0.0050104,              0.0050104,              0.0050104
                    128,                 2.1397,                  2.207,                 2.2574,                0.49508,                0.41107,                0.44717,                0.16263,                 2.2824,                 2.5308,                 2.3928,              0.0049708,              0.0049708,              0.0049708
                    129,                 2.3076,                 2.3376,                 2.3812,                0.39231,                0.32806,                0.38401,                0.16891,                 2.3154,                 2.5121,                 2.3651,              0.0049312,              0.0049312,              0.0049312
                    130,                 2.1364,                 2.0935,                 2.3333,                0.43228,                0.51947,                0.46485,                0.17816,                 2.3178,                 2.4414,                 2.3629,              0.0048916,              0.0048916,              0.0048916
                    131,                 2.2576,                 2.3673,                 2.3447,                0.36005,                0.42964,                0.36154,                0.15811,                 2.4066,                 2.6234,                 2.4295,               0.004852,               0.004852,               0.004852
                    132,                 2.1131,                 2.0981,                 2.2235,                0.51265,                0.49338,                 0.3894,                0.14797,                 2.4289,                 2.5841,                 2.4385,              0.0048124,              0.0048124,              0.0048124
                    133,                  2.138,                  2.198,                 2.2827,                0.42318,                0.43561,                0.43983,                0.17491,                 2.4719,                 2.5505,                 2.4658,              0.0047728,              0.0047728,              0.0047728
                    134,                 2.1417,                 2.1877,                 2.2431,                 0.3971,                0.41131,                0.38035,                0.16768,                 2.4378,                  2.558,                 2.4552,              0.0047332,              0.0047332,              0.0047332
                    135,                 2.1437,                  2.088,                 2.2436,                0.44211,                0.48292,                0.45592,                0.19929,                 2.4079,                 2.5199,                 2.4102,              0.0046936,              0.0046936,              0.0046936
                    136,                 2.1799,                 2.2995,                  2.304,                0.44974,                0.36286,                0.32762,                0.13054,                 2.3338,                 2.5962,                 2.4446,               0.004654,               0.004654,               0.004654
                    137,                 2.1605,                 2.0591,                 2.2471,                0.36646,                0.38181,                0.36317,                 0.1355,                 2.3767,                 2.4802,                 2.4684,              0.0046144,              0.0046144,              0.0046144
                    138,                 2.1091,                 2.0901,                 2.2466,                0.29019,                0.30571,                0.26429,                0.09891,                 2.3881,                 2.8819,                 2.5115,              0.0045748,              0.0045748,              0.0045748
                    139,                 2.1114,                 2.1432,                 2.2656,                0.62529,                0.37714,                0.38407,                 0.1415,                 2.3687,                 2.5251,                 2.4466,              0.0045352,              0.0045352,              0.0045352
                    140,                 2.1657,                 2.1287,                 2.3018,                0.72359,                0.37741,                0.43625,                0.18981,                 2.2782,                 2.4765,                 2.4003,              0.0044956,              0.0044956,              0.0044956
